Id,PostId,IsAnonymous,VoteTypeId,CreationDate
"42090","6749093","False","2","2011-07-20 15:18:50"
"42091","514552","True","2","2011-07-20 15:19:09"
"42092","5845707","True","2","2011-07-20 15:19:11"
"42093","37349","True","2","2011-07-20 15:19:21"
"42094","1966290","True","3","2011-07-20 15:19:25"
"42095","6123442","True","3","2011-07-20 15:19:35"
"42096","5145131","True","2","2011-07-20 15:19:37"
"42097","2304345","True","2","2011-07-20 15:19:37"
"42098","6123553","True","3","2011-07-20 15:19:41"
"42099","2304341","True","2","2011-07-20 15:19:43"
"42100","4163714","True","2","2011-07-20 15:19:45"
"42101","6764159","True","2","2011-07-20 15:19:46"
"42102","308544","False","2","2011-07-20 15:19:57"
"42103","6743861","False","2","2011-07-20 15:20:00"
"42104","6552736","True","2","2011-07-20 15:20:35"
"42106","779430","True","3","2011-07-20 15:20:50"
"42107","6063778","True","3","2011-07-20 15:20:59"
"42108","2820723","True","3","2011-07-20 15:21:04"
"42109","649648","True","2","2011-07-20 15:21:10"
"42110","4951121","True","2","2011-07-20 15:21:11"
"42111","1488700","True","2","2011-07-20 15:21:16"
"42112","5376942","True","2","2011-07-20 15:21:24"
"42113","2212899","True","2","2011-07-20 15:21:26"
"42114","683352","True","2","2011-07-20 15:21:31"
"42115","476592","False","2","2011-07-20 15:21:36"
"42116","1811665","True","2","2011-07-20 15:21:57"
"42117","1759626","True","2","2011-07-20 15:22:20"
"42118","2936168","True","2","2011-07-20 15:22:22"
"42119","5068939","True","2","2011-07-20 15:22:32"
"42121","6359151","True","2","2011-07-20 15:22:41"
"42123","6760159","True","2","2011-07-20 15:22:44"
"42124","4849274","True","2","2011-07-20 15:22:56"
"42125","1747827","True","2","2011-07-20 15:22:57"
"42126","6750052","True","2","2011-07-20 15:22:59"
"42127","3443576","True","2","2011-07-20 15:23:12"
"42128","6764059","False","3","2011-07-20 15:23:17"
"42129","794630","True","3","2011-07-20 15:23:26"
"42130","794848","True","3","2011-07-20 15:23:30"
"42131","794649","True","3","2011-07-20 15:23:31"
"42132","795828","True","3","2011-07-20 15:23:32"
"42133","1217837","True","3","2011-07-20 15:23:33"
"42134","4890188","True","2","2011-07-20 15:23:36"
"42135","1216510","True","2","2011-07-20 15:23:50"
"42137","4196518","True","2","2011-07-20 15:24:01"
"42138","1462572","True","3","2011-07-20 15:24:08"
"42139","47740","True","2","2011-07-20 15:24:12"
"42140","3919399","True","2","2011-07-20 15:24:12"
"42141","5409776","False","2","2011-07-20 15:24:48"
"42142","4292107","True","3","2011-07-20 15:25:06"
"42143","6735029","False","2","2011-07-20 15:25:17"
"42144","3459569","True","3","2011-07-20 15:25:29"
"42145","3498916","True","2","2011-07-20 15:25:32"
"42146","3338739","True","2","2011-07-20 15:25:52"
"42147","6740347","False","2","2011-07-20 15:26:05"
"42148","4200689","True","2","2011-07-20 15:26:11"
"42149","61544","True","2","2011-07-20 15:26:18"
"42150","4139911","True","3","2011-07-20 15:26:26"
"42151","531927","True","2","2011-07-20 15:26:29"
"42152","4138399","True","3","2011-07-20 15:26:34"
"42153","1453380","False","2","2011-07-20 15:26:49"
"42154","2708958","True","3","2011-07-20 15:27:26"
"42155","4142739","True","3","2011-07-20 15:27:46"
"42156","1263011","False","3","2011-07-20 15:27:47"
"42157","975926","True","2","2011-07-20 15:28:02"
"42158","2081155","True","2","2011-07-20 15:28:06"
"42159","1706720","True","3","2011-07-20 15:28:07"
"42160","3143244","True","3","2011-07-20 15:28:14"
"42161","154912","True","2","2011-07-20 15:28:17"
"42162","4880709","True","2","2011-07-20 15:28:42"
"42163","2652364","True","2","2011-07-20 15:29:07"
"42164","5042971","True","2","2011-07-20 15:29:38"
"42166","6764424","False","2","2011-07-20 15:29:42"
"42167","2001072","True","2","2011-07-20 15:29:48"
"42168","2522050","True","3","2011-07-20 15:29:49"
"42169","2412359","True","2","2011-07-20 15:29:56"
"42170","5488109","False","2","2011-07-20 15:29:57"
"42171","2056584","True","2","2011-07-20 15:29:58"
"42172","6764451","False","2","2011-07-20 15:30:05"
"42173","3574699","False","2","2011-07-20 15:30:06"
"42174","853467","False","2","2011-07-20 15:30:07"
"42175","57778","True","2","2011-07-20 15:30:15"
"42176","3948086","False","2","2011-07-20 15:30:16"
"42177","2790334","True","2","2011-07-20 15:30:17"
"42178","3207849","False","2","2011-07-20 15:30:27"
"42179","4685627","True","2","2011-07-20 15:30:29"
"42180","2805441","True","3","2011-07-20 15:30:29"
"42181","1654557","True","2","2011-07-20 15:30:36"
"42182","1827558","True","3","2011-07-20 15:30:38"
"42183","3574241","True","2","2011-07-20 15:30:41"
"42184","2028342","True","3","2011-07-20 15:30:47"
"42186","6056138","True","3","2011-07-20 15:31:05"
"42187","134002","True","2","2011-07-20 15:31:23"
"42188","1899189","True","3","2011-07-20 15:31:40"
"42190","484274","True","3","2011-07-20 15:32:48"
"42191","484414","True","3","2011-07-20 15:32:55"
"42192","5764362","False","2","2011-07-20 15:33:06"
"42193","6085128","True","3","2011-07-20 15:33:19"
"42194","1998520","True","3","2011-07-20 15:33:27"
"42195","6085513","True","3","2011-07-20 15:33:33"
"42196","1574848","True","3","2011-07-20 15:33:34"
"42197","1829515","True","3","2011-07-20 15:33:35"
"42198","1575400","True","3","2011-07-20 15:33:37"
"42199","4754947","True","3","2011-07-20 15:33:47"
"42200","1171386","True","2","2011-07-20 15:33:49"
"42201","6707778","True","2","2011-07-20 15:33:49"
"42202","315088","True","2","2011-07-20 15:33:57"
"42203","6684981","True","2","2011-07-20 15:34:02"
"42204","2222259","True","2","2011-07-20 15:34:15"
"42205","218713","True","2","2011-07-20 15:34:17"
"42206","1798364","True","2","2011-07-20 15:34:35"
"42207","1798407","True","2","2011-07-20 15:34:40"
"42208","1798351","True","2","2011-07-20 15:34:48"
"42209","2565470","True","2","2011-07-20 15:34:55"
"42210","4271717","True","3","2011-07-20 15:35:01"
"42211","2392219","True","2","2011-07-20 15:35:02"
"42212","1799054","True","3","2011-07-20 15:35:04"
"42213","2358010","True","2","2011-07-20 15:35:19"
"42214","6679107","True","2","2011-07-20 15:35:26"
"42215","6647839","True","2","2011-07-20 15:35:30"
"42216","2993944","True","3","2011-07-20 15:35:41"
"42217","3310167","True","3","2011-07-20 15:35:50"
"42219","1268794","True","2","2011-07-20 15:36:14"
"42220","332132","False","2","2011-07-20 15:36:32"
"42221","402504","True","3","2011-07-20 15:36:38"
"42222","6741804","False","2","2011-07-20 15:36:39"
"42223","3211032","True","2","2011-07-20 15:36:51"
"42224","1219679","False","2","2011-07-20 15:36:56"
"42225","2154226","False","2","2011-07-20 15:36:58"
"42226","6764554","False","2","2011-07-20 15:37:09"
"42227","4120132","True","3","2011-07-20 15:37:20"
"42228","2009368","True","2","2011-07-20 15:37:27"
"42229","654986","True","2","2011-07-20 15:37:33"
"42230","56228","True","2","2011-07-20 15:37:36"
"42231","90247","True","2","2011-07-20 15:37:51"
"42232","4130044","True","2","2011-07-20 15:37:54"
"42233","478856","True","2","2011-07-20 15:38:01"
"42234","1854556","True","2","2011-07-20 15:38:04"
"42235","6675642","True","2","2011-07-20 15:38:14"
"42236","267080","True","3","2011-07-20 15:38:29"
"42237","1566929","False","2","2011-07-20 15:38:39"
"42238","6764319","False","2","2011-07-20 15:38:39"
"42239","466558","True","3","2011-07-20 15:38:41"
"42240","545672","True","2","2011-07-20 15:38:45"
"42241","3651758","False","3","2011-07-20 15:38:52"
"42242","1791006","True","2","2011-07-20 15:38:53"
"42243","6387550","True","3","2011-07-20 15:39:24"
"42244","783330","True","2","2011-07-20 15:39:30"
"42245","1353906","True","2","2011-07-20 15:39:36"
"42246","1842336","True","2","2011-07-20 15:39:40"
"42248","4965955","True","3","2011-07-20 15:40:03"
"42249","915256","True","2","2011-07-20 15:40:17"
"42250","581002","True","2","2011-07-20 15:40:18"
"42251","498130","True","2","2011-07-20 15:40:19"
"42252","399773","True","2","2011-07-20 15:40:51"
"42253","2462156","True","2","2011-07-20 15:40:54"
"42254","4750035","False","2","2011-07-20 15:40:55"
"42255","699371","True","3","2011-07-20 15:40:56"
"42256","1347672","True","2","2011-07-20 15:41:17"
"42257","1278813","True","2","2011-07-20 15:41:28"
"42258","858590","False","2","2011-07-20 15:41:28"
"42259","6310441","False","3","2011-07-20 15:41:40"
"42260","5592739","True","3","2011-07-20 15:41:40"
"42261","6764537","False","2","2011-07-20 15:41:56"
"42262","6755005","False","2","2011-07-20 15:42:01"
"42263","766363","True","3","2011-07-20 15:42:03"
"42264","6764318","False","2","2011-07-20 15:42:19"
"42265","2963493","False","2","2011-07-20 15:42:24"
"42266","4806443","True","2","2011-07-20 15:42:27"
"42267","2920437","False","2","2011-07-20 15:42:32"
"42268","1808651","True","2","2011-07-20 15:43:04"
"42269","409648","True","3","2011-07-20 15:43:19"
"42270","4806518","True","2","2011-07-20 15:43:31"
"42271","617274","True","2","2011-07-20 15:43:48"
"42272","1406229","True","2","2011-07-20 15:43:50"
"42273","242608","True","3","2011-07-20 15:43:55"
"42274","430070","False","2","2011-07-20 15:44:01"
"42275","4993544","True","3","2011-07-20 15:44:04"
"42276","6387535","False","2","2011-07-20 15:44:24"
"42277","5512644","True","3","2011-07-20 15:44:32"
"42278","3891655","False","2","2011-07-20 15:44:41"
"42279","1778088","True","2","2011-07-20 15:44:48"
"42280","2196052","True","2","2011-07-20 15:44:52"
"42281","22481","True","2","2011-07-20 15:44:57"
"42282","802059","True","2","2011-07-20 15:45:06"
"42283","6697169","True","2","2011-07-20 15:45:07"
"42284","2833103","False","2","2011-07-20 15:45:09"
"42285","2744186","False","3","2011-07-20 15:45:17"
"42286","1391132","True","3","2011-07-20 15:45:24"
"42287","6634723","True","2","2011-07-20 15:45:57"
"42288","1409891","True","3","2011-07-20 15:46:22"
"42289","6764609","False","2","2011-07-20 15:46:26"
"42290","4389271","False","2","2011-07-20 15:46:30"
"42291","6651014","True","2","2011-07-20 15:46:33"
"42292","4389269","False","3","2011-07-20 15:46:33"
"42293","6641329","False","2","2011-07-20 15:46:33"
"42294","30632","True","2","2011-07-20 15:46:37"
"42295","4367729","True","2","2011-07-20 15:46:42"
"42296","4367865","True","2","2011-07-20 15:46:47"
"42297","30923","True","2","2011-07-20 15:46:51"
"42298","3544451","True","2","2011-07-20 15:46:56"
"42299","2759122","True","2","2011-07-20 15:47:28"
"42300","452746","True","3","2011-07-20 15:47:36"
"42301","3741495","False","2","2011-07-20 15:47:41"
"42302","2286782","True","2","2011-07-20 15:47:55"
"42303","6161062","True","2","2011-07-20 15:47:55"
"42304","3564790","True","2","2011-07-20 15:47:58"
"42305","5545712","False","2","2011-07-20 15:48:14"
"42306","955151","True","2","2011-07-20 15:48:15"
"42307","6173164","True","2","2011-07-20 15:48:31"
"42308","2615331","True","2","2011-07-20 15:48:38"
"42309","5385706","True","2","2011-07-20 15:48:47"
"42310","253194","True","3","2011-07-20 15:48:55"
"42311","6591218","True","2","2011-07-20 15:49:04"
"42312","3947219","True","2","2011-07-20 15:49:32"
"42313","311220","False","3","2011-07-20 15:49:34"
"42314","3452987","True","2","2011-07-20 15:49:41"
"42315","570098","True","3","2011-07-20 15:49:44"
"42316","6737505","True","2","2011-07-20 15:49:50"
"42317","1764336","False","3","2011-07-20 15:49:51"
"42318","102309","True","2","2011-07-20 15:49:54"
"42319","203109","True","2","2011-07-20 15:50:01"
"42320","2576663","False","3","2011-07-20 15:50:06"
"42321","2054469","True","2","2011-07-20 15:50:18"
"42323","6705030","False","2","2011-07-20 15:50:21"
"42325","6540315","False","2","2011-07-20 15:50:31"
"42327","3726248","True","2","2011-07-20 15:50:37"
"42328","255418","True","2","2011-07-20 15:50:40"
"42329","1162539","True","3","2011-07-20 15:50:42"
"42330","1421712","True","3","2011-07-20 15:50:43"
"42331","84526","True","2","2011-07-20 15:50:50"
"42332","5407595","True","2","2011-07-20 15:51:11"
"42333","6747584","False","2","2011-07-20 15:52:00"
"42334","5246587","True","3","2011-07-20 15:52:04"
"42335","431722","True","3","2011-07-20 15:52:25"
"42336","1430655","True","2","2011-07-20 15:52:31"
"42337","2486195","True","2","2011-07-20 15:52:48"
"42338","6495814","True","2","2011-07-20 15:52:52"
"42339","1530733","True","2","2011-07-20 15:52:52"
"42340","6581136","True","2","2011-07-20 15:53:02"
"42341","1262143","True","2","2011-07-20 15:53:06"
"42342","6764408","False","2","2011-07-20 15:53:20"
"42343","3771933","True","2","2011-07-20 15:53:28"
"42344","3430463","True","2","2011-07-20 15:53:33"
"42345","56933","True","3","2011-07-20 15:53:44"
"42346","2430107","False","2","2011-07-20 15:53:56"
"42347","4810948","True","2","2011-07-20 15:54:05"
"42349","3479787","False","2","2011-07-20 15:54:12"
"42350","2059431","False","2","2011-07-20 15:54:15"
"42351","4474209","False","2","2011-07-20 15:54:26"
"42352","5707552","True","2","2011-07-20 15:54:27"
"42353","1951181","False","2","2011-07-20 15:54:29"
"42354","4743267","True","3","2011-07-20 15:55:06"
"42356","4200334","True","2","2011-07-20 15:55:08"
"42357","2560129","True","2","2011-07-20 15:55:20"
"42358","1493835","True","2","2011-07-20 15:55:24"
"42359","2417010","True","2","2011-07-20 15:55:26"
"42360","5780224","True","3","2011-07-20 15:55:46"
"42361","450865","True","2","2011-07-20 15:55:52"
"42362","1251123","True","2","2011-07-20 15:56:06"
"42363","6764455","False","2","2011-07-20 15:56:17"
"42364","6727547","True","2","2011-07-20 15:56:20"
"42365","17974","True","2","2011-07-20 15:56:23"
"42366","6764170","False","2","2011-07-20 15:56:26"
"42367","809236","True","3","2011-07-20 15:56:29"
"42368","4099369","True","2","2011-07-20 15:56:36"
"42369","6432079","True","3","2011-07-20 15:56:43"
"42370","4411404","True","3","2011-07-20 15:57:10"
"42371","366854","True","2","2011-07-20 15:57:14"
"42372","1761014","True","2","2011-07-20 15:57:16"
"42373","541506","True","3","2011-07-20 15:57:22"
"42374","910694","True","2","2011-07-20 15:57:26"
"42375","348097","True","2","2011-07-20 15:57:27"
"42376","5833266","False","2","2011-07-20 15:57:47"
"42377","3462768","True","2","2011-07-20 15:57:53"
"42378","1831372","True","2","2011-07-20 15:57:55"
"42379","3560051","True","2","2011-07-20 15:58:00"
"42380","6523735","True","2","2011-07-20 15:58:04"
"42382","910491","True","2","2011-07-20 15:58:12"
"42383","6483990","True","2","2011-07-20 15:58:12"
"42384","5380969","True","2","2011-07-20 15:58:15"
"42385","590050","True","3","2011-07-20 15:58:16"
"42386","5780352","True","2","2011-07-20 15:58:16"
"42387","6053160","True","3","2011-07-20 15:58:25"
"42388","3143558","True","2","2011-07-20 15:58:29"
"42389","2384449","True","2","2011-07-20 15:58:46"
"42390","6260103","True","3","2011-07-20 15:59:11"
"42391","1212204","False","2","2011-07-20 15:59:45"
"42392","5032983","True","3","2011-07-20 15:59:57"
"42393","4790660","True","3","2011-07-20 15:59:58"
"42394","4789276","True","3","2011-07-20 16:00:03"
"42395","6761841","False","2","2011-07-20 16:00:11"
"42396","3342852","False","2","2011-07-20 16:00:13"
"42397","5092028","True","2","2011-07-20 16:00:21"
"42398","3377682","True","2","2011-07-20 16:00:23"
"42399","212972","True","3","2011-07-20 16:00:36"
"42400","3354234","True","3","2011-07-20 16:00:40"
"42401","6764869","False","2","2011-07-20 16:00:51"
"42402","1617171","True","3","2011-07-20 16:00:56"
"42403","6764707","True","2","2011-07-20 16:01:12"
"42404","5832067","True","3","2011-07-20 16:01:12"
"42405","4944157","True","2","2011-07-20 16:01:13"
"42406","5042266","True","2","2011-07-20 16:01:21"
"42407","5824333","True","2","2011-07-20 16:01:22"
"42408","6756330","True","2","2011-07-20 16:01:25"
"42410","4066684","False","2","2011-07-20 16:01:47"
"42411","1882910","True","2","2011-07-20 16:01:56"
"42412","3222478","True","2","2011-07-20 16:02:10"
"42413","3413791","True","2","2011-07-20 16:02:19"
"42414","2577575","True","2","2011-07-20 16:02:21"
"42415","3392720","True","3","2011-07-20 16:02:30"
"42417","5992474","False","3","2011-07-20 16:03:01"
"42418","4423861","True","2","2011-07-20 16:03:03"
"42419","6456172","True","2","2011-07-20 16:03:16"
"42420","1092444","True","2","2011-07-20 16:03:21"
"42421","26750","True","2","2011-07-20 16:03:23"
"42422","3387322","True","2","2011-07-20 16:03:47"
"42423","3402442","True","2","2011-07-20 16:03:47"
"42424","733373","True","2","2011-07-20 16:03:48"
"42425","1660254","True","2","2011-07-20 16:03:49"
"42426","1226394","True","2","2011-07-20 16:04:00"
"42427","166089","True","2","2011-07-20 16:04:29"
"42428","6395969","True","2","2011-07-20 16:04:58"
"42429","1046857","True","2","2011-07-20 16:04:59"
"42430","4794312","True","2","2011-07-20 16:05:01"
"42431","6395655","True","3","2011-07-20 16:05:06"
"42432","6395641","True","2","2011-07-20 16:05:15"
"42433","2322765","True","3","2011-07-20 16:05:21"
"42434","2088134","True","2","2011-07-20 16:05:34"
"42435","1046937","True","2","2011-07-20 16:05:35"
"42436","602006","True","2","2011-07-20 16:05:42"
"42437","5244681","True","2","2011-07-20 16:05:48"
"42438","817422","False","2","2011-07-20 16:05:48"
"42439","10564","True","3","2011-07-20 16:05:57"
"42440","6764692","False","2","2011-07-20 16:06:04"
"42441","6758377","True","2","2011-07-20 16:06:05"
"42442","6757830","True","2","2011-07-20 16:06:07"
"42443","6757691","True","2","2011-07-20 16:06:09"
"42444","5197206","False","2","2011-07-20 16:06:09"
"42445","187416","True","2","2011-07-20 16:06:13"
"42446","4566616","True","2","2011-07-20 16:06:22"
"42447","5332342","True","2","2011-07-20 16:06:34"
"42448","1187628","True","3","2011-07-20 16:06:34"
"42449","5602377","True","2","2011-07-20 16:06:41"
"42450","347520","True","2","2011-07-20 16:06:42"
"42451","1536780","True","3","2011-07-20 16:06:59"
"42452","4606249","True","2","2011-07-20 16:07:06"
"42453","4479700","False","2","2011-07-20 16:07:11"
"42454","1347436","True","2","2011-07-20 16:07:18"
"42455","101840","True","2","2011-07-20 16:07:22"
"42456","1438146","True","2","2011-07-20 16:07:23"
"42457","117116","True","2","2011-07-20 16:07:30"
"42458","5628966","False","3","2011-07-20 16:07:35"
"42459","6713599","False","2","2011-07-20 16:07:35"
"42460","3036728","True","2","2011-07-20 16:07:35"
"42461","6764398","False","2","2011-07-20 16:07:48"
"42462","5770101","False","2","2011-07-20 16:07:53"
"42463","1197928","False","2","2011-07-20 16:07:55"
"42464","308689","True","2","2011-07-20 16:08:14"
"42465","6150470","True","2","2011-07-20 16:08:18"
"42466","372970","True","3","2011-07-20 16:08:24"
"42467","4456846","True","2","2011-07-20 16:08:25"
"42468","5385739","True","2","2011-07-20 16:08:48"
"42469","6764800","False","2","2011-07-20 16:08:54"
"42470","2943733","True","3","2011-07-20 16:09:16"
"42471","970272","True","2","2011-07-20 16:09:17"
"42472","79405","True","2","2011-07-20 16:09:24"
"42473","970198","True","2","2011-07-20 16:09:26"
"42474","6552016","False","2","2011-07-20 16:09:52"
"42475","101537","True","3","2011-07-20 16:10:02"
"42476","1547647","True","3","2011-07-20 16:10:08"
"42478","455634","True","3","2011-07-20 16:10:21"
"42479","102037","True","3","2011-07-20 16:10:26"
"42480","1418471","True","2","2011-07-20 16:10:31"
"42481","111176","True","3","2011-07-20 16:10:46"
"42482","700499","True","3","2011-07-20 16:10:46"
"42483","493394","True","2","2011-07-20 16:10:47"
"42484","1024693","True","3","2011-07-20 16:10:59"
"42485","593405","True","3","2011-07-20 16:11:16"
"42486","1482985","True","2","2011-07-20 16:11:19"
"42487","6160379","True","2","2011-07-20 16:11:25"
"42488","2214316","True","2","2011-07-20 16:11:29"
"42489","4046908","True","2","2011-07-20 16:11:34"
"42490","636620","True","3","2011-07-20 16:11:37"
"42491","3196173","True","2","2011-07-20 16:11:43"
"42492","63476","True","2","2011-07-20 16:11:52"
"42493","1245528","True","2","2011-07-20 16:11:53"
"42494","5650020","True","2","2011-07-20 16:11:57"
"42495","113833","True","3","2011-07-20 16:12:06"
"42496","2918371","True","2","2011-07-20 16:12:08"
"42497","133698","True","2","2011-07-20 16:12:21"
"42498","3224460","True","2","2011-07-20 16:12:22"
"42499","1132015","False","2","2011-07-20 16:12:46"
"42500","4675670","True","3","2011-07-20 16:12:47"
"42501","5063999","True","3","2011-07-20 16:12:57"
"42502","1286320","True","2","2011-07-20 16:12:57"
"42503","1238365","True","2","2011-07-20 16:13:01"
"42504","4122025","True","2","2011-07-20 16:13:11"
"42505","515968","True","2","2011-07-20 16:13:13"
"42506","1974519","True","3","2011-07-20 16:13:14"
"42507","101276","True","3","2011-07-20 16:13:16"
"42508","6380152","True","3","2011-07-20 16:13:19"
"42509","2577404","True","2","2011-07-20 16:13:27"
"42510","2494681","True","2","2011-07-20 16:13:39"
"42511","101310","True","3","2011-07-20 16:13:41"
"42512","6765035","False","2","2011-07-20 16:13:43"
"42513","4056782","True","2","2011-07-20 16:13:49"
"42514","5306656","False","2","2011-07-20 16:13:54"
"42515","3091682","True","3","2011-07-20 16:13:55"
"42516","4125595","True","2","2011-07-20 16:14:21"
"42518","5034214","True","3","2011-07-20 16:14:29"
"42519","5103643","True","3","2011-07-20 16:14:42"
"42520","3362474","True","3","2011-07-20 16:14:48"
"42521","3777141","True","3","2011-07-20 16:14:56"
"42522","3314179","True","2","2011-07-20 16:15:20"
"42523","3652125","False","2","2011-07-20 16:15:23"
"42524","3314228","True","2","2011-07-20 16:15:28"
"42525","4623667","True","2","2011-07-20 16:15:48"
"42526","3192858","False","2","2011-07-20 16:15:51"
"42527","4624451","True","2","2011-07-20 16:15:55"
"42528","3342952","True","3","2011-07-20 16:16:10"
"42530","332124","False","2","2011-07-20 16:16:31"
"42531","4652977","True","2","2011-07-20 16:16:38"
"42533","198959","False","2","2011-07-20 16:16:39"
"42534","431486","True","3","2011-07-20 16:16:45"
"42535","6763989","True","2","2011-07-20 16:16:53"
"42536","2309609","True","2","2011-07-20 16:16:58"
"42537","717316","True","2","2011-07-20 16:17:04"
"42538","6760767","True","2","2011-07-20 16:17:11"
"42539","5380939","True","2","2011-07-20 16:17:59"
"42540","160608","False","2","2011-07-20 16:18:13"
"42541","2762816","True","3","2011-07-20 16:18:14"
"42542","1341903","True","3","2011-07-20 16:18:41"
"42543","240191","True","3","2011-07-20 16:19:17"
"42544","6742034","True","3","2011-07-20 16:19:33"
"42545","4489445","True","3","2011-07-20 16:19:40"
"42546","4519739","True","2","2011-07-20 16:19:49"
"42547","1482854","True","2","2011-07-20 16:20:09"
"42548","2315004","True","2","2011-07-20 16:20:17"
"42549","861839","True","2","2011-07-20 16:20:17"
"42550","2497741","True","2","2011-07-20 16:20:23"
"42551","4059171","False","2","2011-07-20 16:20:25"
"42552","2497749","True","2","2011-07-20 16:20:26"
"42553","2497852","True","2","2011-07-20 16:20:29"
"42554","2497725","True","2","2011-07-20 16:20:33"
"42555","783674","True","3","2011-07-20 16:20:51"
"42556","1511086","True","3","2011-07-20 16:20:52"
"42557","4567450","True","2","2011-07-20 16:20:54"
"42558","1072848","False","2","2011-07-20 16:20:56"
"42560","6764560","False","2","2011-07-20 16:21:05"
"42561","5414685","True","2","2011-07-20 16:21:11"
"42562","6763205","True","2","2011-07-20 16:21:28"
"42563","1023479","True","2","2011-07-20 16:21:33"
"42564","6355961","True","2","2011-07-20 16:21:42"
"42565","979035","True","3","2011-07-20 16:21:42"
"42566","4997877","True","2","2011-07-20 16:21:43"
"42567","1328404","True","3","2011-07-20 16:21:44"
"42568","1353171","True","3","2011-07-20 16:21:45"
"42569","5430797","True","3","2011-07-20 16:22:00"
"42570","5631184","True","2","2011-07-20 16:22:03"
"42571","5422388","True","3","2011-07-20 16:22:07"
"42573","1173825","True","2","2011-07-20 16:22:34"
"42574","2401414","True","2","2011-07-20 16:22:36"
"42575","2401426","True","2","2011-07-20 16:22:40"
"42576","3689099","True","3","2011-07-20 16:22:42"
"42577","2401491","True","2","2011-07-20 16:22:43"
"42578","2401445","True","2","2011-07-20 16:22:45"
"42579","762141","True","2","2011-07-20 16:22:54"
"42580","517232","True","2","2011-07-20 16:23:01"
"42581","2477225","True","2","2011-07-20 16:23:01"
"42582","3867123","False","2","2011-07-20 16:23:11"
"42583","2171428","True","2","2011-07-20 16:23:16"
"42584","6633100","True","2","2011-07-20 16:23:20"
"42585","6764291","False","2","2011-07-20 16:23:21"
"42586","86586","True","2","2011-07-20 16:23:21"
"42587","6764310","False","2","2011-07-20 16:23:29"
"42588","2234295","False","2","2011-07-20 16:23:29"
"42589","194956","True","3","2011-07-20 16:23:37"
"42590","2629642","False","2","2011-07-20 16:23:46"
"42591","6764040","False","2","2011-07-20 16:24:00"
"42592","6056510","True","2","2011-07-20 16:24:05"
"42593","6736532","True","2","2011-07-20 16:24:13"
"42594","6638713","True","2","2011-07-20 16:24:21"
"42595","5346685","True","2","2011-07-20 16:24:21"
"42596","3254556","True","2","2011-07-20 16:24:27"
"42597","655803","True","2","2011-07-20 16:24:36"
"42598","4917557","True","2","2011-07-20 16:24:39"
"42599","5326640","True","2","2011-07-20 16:24:42"
"42600","2728785","True","2","2011-07-20 16:24:53"
"42601","2942606","True","2","2011-07-20 16:24:56"
"42602","5169604","True","3","2011-07-20 16:25:29"
"42603","6181365","True","2","2011-07-20 16:25:36"
"42605","6429483","True","3","2011-07-20 16:25:57"
"42607","1143152","True","3","2011-07-20 16:26:14"
"42608","898058","False","2","2011-07-20 16:26:16"
"42609","285870","True","3","2011-07-20 16:26:19"
"42610","6625056","True","2","2011-07-20 16:26:30"
"42611","5115968","True","2","2011-07-20 16:26:50"
"42612","863612","True","3","2011-07-20 16:26:51"
"42613","5833800","True","2","2011-07-20 16:26:57"
"42614","2622054","True","2","2011-07-20 16:27:07"
"42615","6765238","False","2","2011-07-20 16:27:35"
"42616","3167292","True","2","2011-07-20 16:27:37"
"42617","2880207","False","2","2011-07-20 16:27:47"
"42618","6758043","False","2","2011-07-20 16:28:01"
"42619","5416897","True","2","2011-07-20 16:28:09"
"42620","2572991","False","2","2011-07-20 16:28:12"
"42622","5416878","True","2","2011-07-20 16:28:20"
"42623","5568097","True","3","2011-07-20 16:28:23"
"42624","5784642","False","2","2011-07-20 16:28:23"
"42625","759606","True","2","2011-07-20 16:28:34"
"42626","5778333","True","2","2011-07-20 16:28:40"
"42627","5590575","True","3","2011-07-20 16:28:41"
"42628","759421","True","2","2011-07-20 16:28:43"
"42629","5813235","False","2","2011-07-20 16:28:47"
"42630","5606598","False","2","2011-07-20 16:28:58"
"42631","560474","True","2","2011-07-20 16:28:59"
"42632","5416929","True","2","2011-07-20 16:29:02"
"42633","2914448","False","2","2011-07-20 16:29:02"
"42634","6760951","False","2","2011-07-20 16:29:11"
"42635","2001132","True","2","2011-07-20 16:29:15"
"42636","2109368","True","3","2011-07-20 16:29:38"
"42637","6009080","True","3","2011-07-20 16:29:50"
"42638","6753725","True","2","2011-07-20 16:29:57"
"42639","212947","True","2","2011-07-20 16:30:04"
"42640","5147152","True","3","2011-07-20 16:30:05"
"42641","4705004","True","3","2011-07-20 16:30:07"
"42642","6764471","False","2","2011-07-20 16:30:26"
"42643","6764403","False","2","2011-07-20 16:30:31"
"42644","6764827","False","2","2011-07-20 16:30:49"
"42645","1559248","True","3","2011-07-20 16:31:18"
"42646","128598","True","2","2011-07-20 16:31:50"
"42647","1755797","True","2","2011-07-20 16:32:04"
"42648","5323157","True","2","2011-07-20 16:32:46"
"42649","4686032","True","2","2011-07-20 16:32:53"
"42650","2697647","False","2","2011-07-20 16:33:15"
"42651","6374198","False","2","2011-07-20 16:33:24"
"42652","1425914","True","2","2011-07-20 16:33:43"
"42653","3843690","True","2","2011-07-20 16:33:46"
"42654","2551416","True","2","2011-07-20 16:34:01"
"42655","5237983","True","3","2011-07-20 16:34:16"
"42656","4697636","True","2","2011-07-20 16:34:18"
